seats_count,total_amount,bookings_last_1min,bookings_last_10min,same_device_flag,duplicate_route_flag,account_age_days,night_booking_flag,cancellation_history_ratio,label
2,8420.0,1,2,0,0,163,1,0.015,0
7,22715.0,1,2,0,0,193,0,0.14,0
5,19819.0,0,2,0,0,12,1,0.14,0
1,2051.0,0,0,0,0,108,0,0.123,0
1,2349.0,3,6,0,0,162,0,0.091,0
4,9694.0,1,3,0,0,76,0,0.314,0
3,13046.0,0,3,0,0,60,0,0.162,0
1,4192.0,0,0,0,0,13,0,0.333,0
7,22547.0,0,0,0,0,69,0,0.372,0
3,10543.0,0,2,0,0,4,1,0.635,0
3,9560.0,0,0,0,0,23,0,0.279,1
1,2733.0,1,1,0,0,22,0,0.196,0
3,8561.0,2,3,0,0,32,1,0.253,0
2,7740.0,2,4,0,0,26,0,0.207,0
3,7981.0,0,3,0,0,50,0,0.312,0
4,10921.0,0,2,0,0,168,1,0.216,0
8,18766.0,0,5,0,0,39,0,0.146,0
3,9746.0,0,1,0,0,45,0,0.161,0
3,10083.0,0,2,0,0,218,0,0.281,0
1,3639.0,0,0,0,0,36,0,0.155,0
5,18515.0,0,1,0,0,71,0,0.424,0
1,3528.0,1,3,0,0,55,0,0.068,0
3,10928.0,0,1,0,0,95,0,0.181,0
2,4471.0,0,0,0,0,66,0,0.185,0
1,3490.0,0,2,0,0,64,0,0.111,1
2,6591.0,0,1,0,0,91,0,0.136,0
4,10383.0,0,0,0,0,52,1,0.187,0
1,2857.0,0,2,0,0,164,1,0.109,0
2,7967.0,0,5,0,0,120,0,0.452,0
2,6898.0,1,3,0,0,14,0,0.112,0
5,18191.0,0,0,0,0,93,0,0.208,1
2,6968.0,1,5,0,0,22,0,0.079,0
2,7887.0,0,1,0,0,112,0,0.089,0
3,12538.0,3,7,0,0,22,0,0.027,0
2,6819.0,0,0,0,0,17,0,0.536,0
10,40032.0,0,0,1,0,33,0,0.055,0
3,12064.0,0,0,0,0,38,0,0.253,0
1,4270.0,0,1,0,0,49,0,0.46,0
1,4164.0,0,0,0,0,90,0,0.197,0
2,8818.0,1,3,0,0,70,0,0.541,0
6,15544.0,0,2,0,0,7,0,0.084,1
3,11462.0,0,0,0,0,92,0,0.072,0
1,2995.0,0,4,0,0,31,0,0.375,0
1,1899.0,0,4,0,0,46,0,0.317,0
8,23960.0,3,7,0,0,132,1,0.005,1
2,4884.0,1,1,0,0,87,0,0.279,0
2,7838.0,0,1,0,0,67,0,0.027,0
7,21619.0,0,1,0,0,18,0,0.107,0
1,2174.0,0,3,0,0,83,0,0.373,0
2,6363.0,0,0,0,0,27,0,0.222,0
6,23376.0,1,4,0,0,81,0,0.298,0
3,9512.0,3,3,0,0,54,0,0.118,0
2,4858.0,0,2,0,0,23,0,0.099,0
2,6524.0,0,2,0,0,150,0,0.176,0
4,11773.0,0,0,0,1,124,0,0.427,0
2,4396.0,1,4,0,0,58,0,0.17,0
9,20410.0,0,1,0,0,107,0,0.205,0
1,4349.0,0,2,0,0,96,1,0.094,0
8,29960.0,0,1,0,0,61,0,0.141,0
1,4283.0,3,5,0,0,47,0,0.167,0
2,7997.0,0,3,0,0,76,0,0.136,0
2,5093.0,0,2,0,1,86,1,0.111,0
6,18342.0,0,4,0,0,47,0,0.35,0
2,5749.0,0,0,0,0,58,0,0.459,0
1,3645.0,2,3,0,0,34,1,0.187,0
3,7083.0,0,2,0,0,142,0,0.193,0
5,15227.0,0,4,0,0,94,0,0.341,0
6,17265.0,0,1,0,0,54,0,0.274,0
7,29113.0,1,4,0,0,307,0,0.057,0
5,20911.0,0,0,0,0,84,0,0.49,0
2,4700.0,0,4,0,0,145,0,0.147,0
3,11056.0,2,3,0,0,88,0,0.261,0
7,18860.0,1,4,0,0,202,0,0.274,0
1,3250.0,1,3,0,0,48,0,0.345,0
3,11022.0,3,3,0,0,96,0,0.054,0
1,2853.0,1,3,0,0,47,0,0.242,0
1,4458.0,0,1,0,0,40,1,0.214,0
3,9818.0,0,1,0,1,54,0,0.136,0
3,12243.0,1,3,0,0,142,0,0.192,0
1,3005.0,2,3,0,0,0,1,0.191,0
1,3274.0,0,3,0,0,135,1,0.358,0
3,10267.0,0,0,0,0,41,0,0.357,0
2,7337.0,0,5,0,0,21,1,0.021,0
3,8652.0,0,2,0,0,31,0,0.589,0
2,5476.0,1,3,0,0,1,0,0.431,0
2,8661.0,0,1,0,0,139,0,0.166,0
1,2820.0,0,0,0,0,29,0,0.105,0
3,9192.0,0,0,0,0,65,0,0.542,0
1,4226.0,0,2,0,0,87,0,0.117,0
1,4475.0,2,7,0,0,225,0,0.157,0
2,5394.0,0,4,0,0,92,0,0.066,0
2,7514.0,0,1,0,0,97,0,0.304,0
2,4646.0,0,0,0,0,146,0,0.163,0
3,11991.0,0,1,0,0,45,0,0.111,0
1,4041.0,1,1,0,0,12,1,0.198,0
3,7889.0,0,4,0,0,71,0,0.177,0
1,2726.0,0,2,0,0,53,0,0.109,0
5,18333.0,0,2,0,0,32,0,0.216,0
3,9048.0,1,4,0,0,101,0,0.08,0
1,3192.0,0,1,0,0,99,0,0.235,0
3,8389.0,0,0,0,0,31,1,0.296,0
1,3607.0,1,2,0,0,122,0,0.044,0
2,6135.0,1,2,0,0,53,0,0.458,0
2,5069.0,0,0,0,0,45,0,0.189,0
2,4735.0,3,5,1,0,135,0,0.221,1
8,24079.0,0,2,0,0,120,0,0.348,0
5,18761.0,0,2,0,1,65,0,0.29,0
2,9165.0,0,2,0,0,53,0,0.171,0
1,4381.0,0,2,1,0,11,0,0.058,0
6,20955.0,0,1,0,0,4,0,0.22,0
1,4134.0,0,1,0,0,79,0,0.325,0
2,6652.0,0,0,0,0,85,0,0.136,0
1,2603.0,0,0,0,0,68,0,0.197,0
1,2617.0,0,3,0,0,92,0,0.048,0
1,3652.0,0,1,0,0,16,0,0.239,0
3,9622.0,1,3,0,0,16,1,0.345,0
2,4653.0,0,1,0,0,100,0,0.245,0
10,36438.0,0,0,0,0,39,0,0.145,1
2,6723.0,1,1,0,0,82,0,0.209,0
4,12400.0,1,2,0,0,10,0,0.562,0
1,2699.0,0,0,1,0,4,0,0.144,0
2,4561.0,0,0,1,0,8,1,0.173,0
7,27681.0,1,4,0,0,27,0,0.209,0
2,5281.0,0,1,0,0,75,0,0.075,0
8,26682.0,0,3,0,0,54,1,0.089,0
1,3350.0,0,4,0,0,154,0,0.382,0
2,6503.0,1,2,0,0,2,0,0.306,0
8,24874.0,0,2,0,0,225,0,0.035,0
4,12866.0,0,0,0,0,171,0,0.132,0
2,5514.0,0,3,0,0,2,0,0.118,0
4,12998.0,0,0,0,0,87,0,0.372,0
6,21103.0,0,0,0,0,83,0,0.183,0
1,3312.0,1,2,0,0,78,0,0.016,0
4,10484.0,1,5,0,0,96,0,0.076,0
1,4849.0,0,2,1,0,77,0,0.05,0
1,2613.0,0,1,0,0,11,1,0.286,0
2,8118.0,0,2,0,0,89,0,0.261,0
4,9910.0,0,3,0,0,7,0,0.262,0
4,13510.0,4,6,0,1,95,0,0.132,0
7,19964.0,1,2,0,0,45,0,0.277,0
1,4405.0,1,3,1,0,6,0,0.153,1
3,11032.0,0,0,0,0,201,0,0.117,0
1,4176.0,0,1,0,0,210,1,0.179,0
10,33772.0,0,0,0,0,85,0,0.201,0
8,30882.0,0,2,0,0,78,0,0.248,1
2,6003.0,2,3,0,0,79,0,0.063,0
3,9184.0,3,3,0,0,67,0,0.309,0
1,2186.0,0,2,0,0,20,0,0.186,0
4,8886.0,1,4,0,0,30,0,0.196,0
5,11709.0,1,5,0,0,56,0,0.275,0
4,14558.0,0,2,0,0,102,0,0.242,0
3,9053.0,1,3,0,0,66,0,0.188,0
2,7078.0,0,3,0,0,42,0,0.038,0
4,13363.0,0,4,0,0,187,0,0.138,0
2,6770.0,0,1,0,0,71,0,0.088,0
4,13059.0,1,2,0,0,183,0,0.161,0
4,11128.0,1,2,0,0,48,0,0.199,0
1,3398.0,1,3,0,0,211,1,0.196,0
2,5129.0,0,4,0,0,41,0,0.389,0
8,26904.0,0,2,0,0,50,0,0.201,0
1,4141.0,1,1,0,0,113,0,0.084,0
3,13045.0,0,3,0,0,33,0,0.266,0
4,10710.0,0,4,0,0,43,0,0.199,0
8,24214.0,1,6,0,0,61,0,0.155,1
1,3404.0,0,4,0,0,112,0,0.338,0
2,6288.0,0,0,0,0,137,0,0.31,0
5,17147.0,0,2,0,0,14,0,0.487,0
6,22290.0,2,3,0,0,102,0,0.336,0
2,5990.0,1,1,0,0,146,0,0.246,1
3,7879.0,0,2,0,0,129,0,0.038,0
7,22918.0,0,2,0,0,90,0,0.148,0
5,17861.0,1,3,0,0,25,0,0.382,0
2,7848.0,1,3,0,0,136,0,0.166,0
1,4440.0,0,5,1,0,238,0,0.137,0
2,7325.0,0,3,0,0,135,0,0.071,0
2,4706.0,1,2,0,0,112,0,0.266,0
2,4985.0,0,0,0,1,10,0,0.127,0
1,3072.0,1,4,0,0,137,1,0.159,0
1,3780.0,2,2,1,0,27,0,0.13,0
3,8986.0,0,4,0,0,151,0,0.248,0
1,2721.0,0,2,0,0,60,0,0.184,0
7,23730.0,0,3,0,0,148,0,0.317,0
1,4662.0,0,5,0,0,7,0,0.235,0
1,4154.0,1,2,0,0,78,1,0.116,0
7,29779.0,0,4,0,0,141,0,0.098,0
1,3533.0,0,3,0,0,114,0,0.229,0
2,6564.0,3,7,0,1,12,0,0.13,1
2,5472.0,1,4,0,0,137,0,0.129,0
3,11441.0,0,0,0,0,44,0,0.104,0
6,17451.0,2,2,0,0,96,0,0.298,1
4,17386.0,1,2,0,0,121,0,0.045,0
2,7144.0,3,3,0,0,191,0,0.211,0
2,7391.0,0,2,0,0,74,0,0.29,0
7,18214.0,1,5,0,0,38,0,0.568,0
2,4951.0,1,2,0,0,94,0,0.03,0
2,6255.0,1,1,0,0,21,0,0.22,0
4,10498.0,1,3,0,0,9,0,0.028,0
3,8007.0,0,0,0,0,178,0,0.095,0
4,16077.0,0,5,0,0,31,0,0.145,0
1,2806.0,3,7,0,0,36,0,0.106,0
1,4076.0,1,2,0,0,72,0,0.487,0
4,13430.0,0,0,0,0,89,0,0.128,1
10,23096.0,0,2,0,1,141,0,0.251,0
1,2951.0,1,2,0,0,35,0,0.111,0
3,11003.0,0,2,0,0,42,0,0.081,0
7,23918.0,1,2,0,0,112,0,0.278,0
3,7296.0,0,0,0,0,50,1,0.103,1
1,4274.0,0,2,0,0,100,0,0.062,0
2,6527.0,2,6,0,0,72,0,0.371,1
3,9101.0,2,4,0,0,15,1,0.11,0
6,24999.0,1,5,0,0,14,1,0.13,0
1,2633.0,0,0,1,0,149,0,0.06,0
4,14136.0,0,0,0,0,132,0,0.252,0
8,18844.0,1,3,0,0,97,0,0.089,1
3,12370.0,0,1,0,0,126,0,0.198,0
3,12686.0,0,5,0,1,53,0,0.214,0
3,7274.0,0,3,0,0,100,0,0.172,0
7,19439.0,1,2,0,0,66,0,0.21,0
3,7009.0,0,1,0,0,52,0,0.104,0
3,9508.0,1,1,0,0,101,0,0.323,1
3,11204.0,0,0,0,0,112,0,0.103,0
7,24930.0,0,2,0,0,82,0,0.301,0
10,39888.0,0,0,0,0,77,0,0.074,0
2,7830.0,0,1,0,0,7,0,0.147,0
6,20268.0,0,1,0,0,19,0,0.195,0
2,8669.0,0,1,0,0,9,0,0.196,0
4,15540.0,0,5,0,0,51,0,0.057,0
5,16053.0,1,2,0,0,152,0,0.293,0
3,12160.0,3,5,0,0,119,0,0.34,0
3,8132.0,2,7,0,0,169,0,0.065,0
4,14179.0,3,4,0,0,7,1,0.025,1
1,2813.0,0,4,0,0,122,0,0.029,0
1,4875.0,0,2,0,0,40,0,0.14,0
3,7622.0,1,3,0,0,10,0,0.27,0
1,2214.0,0,0,1,1,109,0,0.335,0
2,8153.0,1,1,0,0,161,0,0.218,0
6,16824.0,0,2,0,0,146,0,0.436,0
6,20155.0,1,4,0,0,111,0,0.236,0
5,18523.0,0,2,0,1,127,0,0.132,0
3,7553.0,0,2,0,0,133,0,0.127,0
4,11982.0,4,4,0,0,37,0,0.088,0
7,19068.0,0,0,0,0,94,0,0.096,0
8,26668.0,0,2,0,0,44,0,0.091,0
1,4643.0,1,2,0,0,136,0,0.257,0
5,15437.0,3,3,0,0,28,0,0.414,1
1,2619.0,1,3,0,0,179,0,0.262,0
2,7071.0,0,4,0,0,197,1,0.367,0
1,3700.0,0,0,0,0,48,0,0.505,0
4,11120.0,1,2,1,0,65,0,0.404,1
3,9832.0,0,3,0,0,116,0,0.056,0
3,9530.0,0,2,0,1,3,0,0.186,1
1,3104.0,2,3,0,0,67,0,0.193,0
5,19259.0,0,0,0,0,119,0,0.061,0
1,3763.0,0,1,0,0,65,1,0.263,0
3,6857.0,1,3,0,0,70,0,0.126,0
2,5771.0,0,2,0,0,33,0,0.114,0
4,14935.0,1,4,0,1,185,0,0.279,0
1,2805.0,0,3,0,0,41,0,0.144,1
1,1763.0,0,4,0,0,256,0,0.114,0
1,3348.0,2,3,0,0,43,0,0.104,0
2,7207.0,0,1,0,0,42,0,0.017,0
3,7892.0,0,1,0,1,105,0,0.449,0
5,11566.0,0,2,0,0,37,0,0.178,0
2,5920.0,0,3,0,0,163,0,0.065,0
3,11653.0,0,4,0,0,110,0,0.314,0
10,32725.0,0,2,0,0,56,0,0.391,0
2,8060.0,0,1,0,0,65,1,0.31,1
1,4272.0,0,1,1,0,111,1,0.171,0
2,5571.0,1,2,0,0,13,0,0.248,1
3,12174.0,1,4,0,0,45,0,0.104,0
1,3167.0,0,5,0,0,135,0,0.25,0
2,6327.0,0,3,0,1,96,0,0.382,1
1,3571.0,0,2,0,0,215,0,0.048,0
2,7007.0,0,0,0,0,46,0,0.187,0
3,8829.0,0,1,0,0,140,0,0.075,0
1,3180.0,0,1,0,0,0,0,0.557,0
5,19137.0,0,2,0,0,19,0,0.075,0
4,16457.0,0,1,0,0,57,0,0.028,0
3,11997.0,2,4,0,0,61,0,0.155,0
4,16511.0,0,2,0,0,24,0,0.379,0
3,9673.0,0,2,0,0,0,0,0.122,0
3,8866.0,0,1,0,0,27,0,0.185,0
3,10153.0,0,2,0,0,15,0,0.272,0
2,7390.0,2,4,0,0,22,1,0.357,0
7,23984.0,1,3,0,0,2,0,0.083,0
10,22483.0,0,2,0,0,41,0,0.015,1
3,10150.0,2,3,0,0,61,0,0.297,0
4,9515.0,0,1,0,0,66,0,0.01,0
8,29280.0,0,1,1,0,170,0,0.187,1
2,5503.0,0,0,0,0,130,0,0.122,0
8,29493.0,0,3,0,0,94,0,0.244,0
2,5038.0,1,3,0,0,73,0,0.06,0
6,16352.0,0,2,0,0,64,1,0.048,0
1,3316.0,0,0,0,0,83,0,0.596,0
1,2849.0,0,0,0,0,110,0,0.355,0
3,6495.0,3,3,0,0,34,0,0.312,0
3,12074.0,1,3,0,0,29,0,0.283,0
6,19794.0,0,0,0,0,57,0,0.369,0
2,7770.0,0,1,0,0,215,0,0.077,0
1,3028.0,1,3,0,1,305,0,0.107,0
3,8429.0,0,1,0,0,3,0,0.185,0
2,8125.0,0,5,0,0,155,0,0.203,0
1,2410.0,0,0,0,0,8,0,0.292,1
4,14879.0,0,4,0,0,128,1,0.164,0
2,8267.0,0,1,0,0,136,0,0.3,0
2,6770.0,0,2,0,0,82,0,0.111,0
2,7758.0,0,1,0,0,106,0,0.145,0
1,4378.0,0,1,0,0,135,0,0.332,1
1,3347.0,0,1,0,0,227,0,0.1,0
7,25662.0,1,1,0,0,99,1,0.468,0
1,3536.0,0,2,0,0,91,0,0.12,0
6,21618.0,0,2,0,0,96,0,0.279,0
1,2877.0,0,0,0,0,77,0,0.068,0
1,2820.0,0,0,0,0,232,0,0.225,0
8,25360.0,0,4,0,0,67,1,0.156,0
2,7074.0,0,3,0,0,86,1,0.231,0
2,8624.0,4,6,0,0,13,0,0.292,0
6,22608.0,0,4,0,0,239,0,0.278,0
1,2251.0,0,0,0,0,153,0,0.39,0
3,9210.0,1,3,0,0,37,0,0.321,0
1,4134.0,0,1,0,0,57,0,0.299,0
7,29054.0,0,3,0,0,63,0,0.195,0
4,11404.0,0,1,0,0,140,0,0.122,0
2,6089.0,1,2,0,0,114,0,0.162,0
7,27105.0,0,2,0,1,22,0,0.198,0
1,3294.0,0,4,0,0,35,1,0.291,0
5,13579.0,1,1,0,0,12,0,0.093,0
2,5961.0,0,5,0,0,6,0,0.075,1
4,10296.0,0,4,0,0,46,0,0.272,0
4,9270.0,2,3,0,1,21,1,0.239,0
1,4059.0,2,3,0,0,30,0,0.311,0
3,8399.0,0,2,0,0,36,0,0.041,0
2,7160.0,2,3,0,0,61,0,0.215,1
1,4200.0,0,3,0,0,77,0,0.352,0
3,11225.0,0,1,0,0,12,0,0.18,0
1,4419.0,0,2,0,0,55,1,0.199,0
2,4925.0,1,3,0,0,11,0,0.138,0
1,3501.0,0,1,0,0,161,0,0.253,0
1,3080.0,0,1,0,0,115,0,0.449,0
1,4407.0,0,1,0,0,2,0,0.366,0
3,7466.0,0,0,0,0,60,0,0.242,0
1,3500.0,0,3,0,0,277,0,0.097,0
7,19901.0,0,1,0,0,179,0,0.251,0
6,14105.0,0,1,0,0,58,0,0.179,0
1,3705.0,0,0,0,0,132,0,0.35,0
4,15145.0,1,2,0,0,4,0,0.023,0
1,2772.0,0,3,0,0,131,0,0.1,0
2,5855.0,1,2,0,0,10,0,0.075,0
4,9446.0,0,3,0,0,101,0,0.262,0
3,11684.0,0,2,0,0,0,0,0.067,0
3,7402.0,1,3,0,0,53,0,0.024,0
4,9644.0,0,3,0,0,35,0,0.156,0
1,2729.0,0,3,0,0,89,0,0.188,0
4,9891.0,1,2,0,1,40,0,0.04,0
2,6377.0,0,2,0,0,64,0,0.199,1
3,10902.0,0,1,0,0,89,0,0.02,0
1,2344.0,2,6,0,0,58,0,0.116,1
1,3554.0,0,0,0,0,54,1,0.123,0
1,3056.0,1,1,0,0,29,0,0.232,0
6,20172.0,1,5,0,0,148,0,0.147,0
2,5641.0,0,5,0,0,136,1,0.112,0
1,3075.0,1,2,0,0,28,0,0.074,0
6,15008.0,1,4,0,0,73,0,0.057,0
1,3679.0,4,4,0,0,40,1,0.175,0
5,19606.0,1,3,0,1,257,0,0.25,0
1,3881.0,0,2,0,0,85,0,0.358,0
6,19404.0,0,2,0,0,125,0,0.127,0
5,12551.0,0,2,0,0,148,0,0.165,0
2,6725.0,0,5,0,0,55,1,0.244,0
2,6772.0,0,4,0,0,111,0,0.089,0
2,5543.0,0,2,0,0,114,0,0.201,0
9,34070.0,0,1,0,0,189,0,0.094,1
3,7448.0,1,3,0,0,178,1,0.134,0
7,22205.0,0,1,0,0,74,0,0.3,0
1,3533.0,0,0,0,0,17,0,0.13,0
7,19292.0,0,2,0,0,145,0,0.127,0
2,8229.0,0,1,0,0,1,0,0.061,0
6,25330.0,2,2,0,0,146,0,0.203,0
2,6153.0,0,0,0,0,67,0,0.363,0
4,10753.0,1,2,0,0,131,0,0.424,0
2,4363.0,1,4,0,0,24,0,0.254,0
2,6591.0,1,5,0,0,120,0,0.038,0
3,8832.0,0,5,0,0,168,0,0.358,0
1,3186.0,1,3,0,0,68,0,0.072,0
2,7178.0,0,4,0,0,22,0,0.369,0
5,18005.0,0,2,0,0,14,0,0.328,0
2,5286.0,0,0,0,1,99,0,0.302,0
4,13758.0,0,4,0,0,211,0,0.35,0
1,3514.0,1,3,0,0,45,0,0.536,1
1,4156.0,3,3,0,0,86,0,0.311,0
2,4678.0,0,0,0,0,90,0,0.077,0
1,3389.0,0,2,1,0,17,0,0.286,0
2,4290.0,0,4,0,0,155,0,0.363,0
3,12544.0,0,2,0,0,15,0,0.318,0
6,18548.0,0,0,0,0,75,1,0.51,0
2,6583.0,0,2,0,0,152,0,0.14,0
3,6919.0,0,3,0,0,82,0,0.454,0
1,3333.0,0,4,0,0,126,0,0.228,0
1,3503.0,3,6,0,0,48,0,0.086,0
4,15205.0,0,5,0,0,121,0,0.264,0
7,17565.0,1,2,0,0,187,0,0.258,0
1,2724.0,0,0,0,0,11,0,0.343,0
1,1953.0,1,2,0,0,31,0,0.078,0
5,16069.0,0,1,0,0,76,0,0.41,1
2,6554.0,0,5,0,1,146,0,0.098,0
5,14888.0,0,0,0,0,19,0,0.14,0
2,4869.0,0,1,0,0,17,0,0.178,0
1,2586.0,3,7,0,0,221,0,0.604,0
3,7673.0,3,3,0,0,193,0,0.195,1
1,2903.0,1,3,0,0,28,0,0.485,0
8,28482.0,0,0,0,0,12,0,0.101,0
5,18318.0,0,0,0,1,75,0,0.082,0
2,5088.0,0,2,0,0,21,0,0.153,0
2,8601.0,2,3,0,0,19,0,0.296,1
2,5094.0,1,1,0,0,93,0,0.132,0
6,24642.0,1,4,0,0,5,0,0.097,0
6,15851.0,0,1,0,0,30,0,0.131,0
1,4380.0,0,3,0,0,101,0,0.125,0
2,4798.0,0,4,0,0,4,0,0.064,0
4,15479.0,0,0,0,0,112,0,0.229,0
2,6737.0,0,2,0,0,34,0,0.071,0
3,7714.0,0,4,0,0,92,0,0.026,0
2,4187.0,0,2,0,0,23,0,0.012,0
8,20290.0,0,0,0,0,95,1,0.161,0
1,2713.0,0,0,0,0,79,0,0.215,0
4,9201.0,0,1,0,0,1,0,0.503,1
1,4460.0,1,3,0,0,111,1,0.131,0
2,8578.0,1,5,0,0,195,0,0.38,0
7,17570.0,0,1,0,0,15,0,0.018,0
2,5543.0,0,2,0,0,173,1,0.26,0
2,5292.0,1,4,0,0,20,0,0.075,0
6,17761.0,0,1,0,0,80,0,0.185,0
1,2957.0,1,4,0,0,34,1,0.24,0
2,6154.0,0,3,0,1,12,0,0.339,0
1,1960.0,1,2,0,0,279,0,0.178,0
3,9717.0,1,3,0,0,0,0,0.335,0
7,27807.0,2,3,0,0,109,1,0.052,0
1,2076.0,0,2,0,1,36,0,0.194,0
1,2351.0,0,5,0,0,204,1,0.359,0
1,3807.0,1,4,0,0,24,0,0.081,0
1,2716.0,0,1,0,0,19,0,0.049,0
8,19433.0,0,0,0,0,128,0,0.356,0
5,20852.0,2,5,0,0,72,0,0.461,0
8,30168.0,0,2,0,0,27,1,0.267,1
7,28292.0,0,3,0,0,87,0,0.412,1
3,11559.0,1,2,0,0,164,1,0.073,0
2,8635.0,0,3,0,0,107,0,0.188,0
2,5092.0,2,4,0,0,92,0,0.225,0
7,24129.0,0,2,0,0,213,0,0.198,0
1,2036.0,0,0,0,0,218,0,0.249,0
1,3613.0,0,2,0,0,79,0,0.192,0
1,3630.0,0,3,0,0,46,0,0.134,0
5,11059.0,0,5,0,0,60,0,0.224,0
7,23415.0,2,7,0,0,159,0,0.211,0
1,2419.0,0,1,0,0,84,0,0.203,0
6,22477.0,0,2,0,0,133,0,0.079,0
3,11763.0,1,1,0,0,20,0,0.248,0
4,15720.0,0,1,0,0,59,0,0.158,0
2,5067.0,0,2,0,0,92,0,0.333,1
4,10775.0,0,3,0,0,24,0,0.389,0
1,2463.0,1,2,0,0,115,0,0.302,0
1,1827.0,1,4,0,0,90,0,0.248,0
4,13457.0,0,0,0,0,122,1,0.196,1
4,12726.0,0,2,0,0,162,0,0.035,0
7,19726.0,0,3,0,0,106,0,0.097,0
2,6368.0,1,4,0,0,134,0,0.141,0
2,5677.0,1,6,0,0,57,0,0.101,1
1,2411.0,2,7,0,0,35,0,0.09,0
1,4541.0,0,3,0,1,141,0,0.26,0
2,7616.0,0,2,0,0,94,0,0.076,0
1,4298.0,0,2,0,0,26,0,0.135,0
5,20240.0,1,3,0,0,11,0,0.218,0
2,8860.0,0,1,0,0,26,0,0.136,0
9,29350.0,1,5,0,0,196,0,0.463,1
1,2953.0,0,1,0,0,73,1,0.049,0
5,20061.0,1,3,0,0,71,1,0.052,0
5,17985.0,1,5,0,0,3,0,0.163,0
2,6536.0,0,5,0,0,67,0,0.443,0
2,6870.0,0,0,0,0,62,0,0.082,0
1,1834.0,0,5,0,1,13,1,0.04,1
4,13399.0,0,2,0,0,166,0,0.016,0
1,3956.0,0,1,0,0,16,1,0.21,0
2,6564.0,0,1,0,1,12,0,0.202,0
3,9232.0,1,3,0,1,90,0,0.12,1
1,3383.0,0,1,0,0,156,0,0.072,0
5,16441.0,0,2,0,0,118,0,0.174,0
4,10750.0,0,2,0,1,23,0,0.189,0
1,2912.0,2,2,0,0,17,0,0.031,0
2,8812.0,0,4,0,0,114,1,0.092,1
7,23434.0,0,0,0,0,108,0,0.074,0
7,20475.0,1,1,0,0,81,0,0.172,0
5,17367.0,2,4,0,0,5,0,0.376,0
2,6862.0,0,2,0,0,188,1,0.605,0
4,14780.0,0,1,0,0,148,0,0.072,0
1,3759.0,0,4,0,0,32,0,0.298,0
2,7148.0,0,1,0,0,131,0,0.102,0
8,20864.0,0,5,1,1,122,0,0.125,0
1,2075.0,0,2,0,0,32,0,0.317,0
2,7201.0,2,3,0,0,122,0,0.07,0
1,4316.0,1,4,0,0,134,0,0.335,0
2,5086.0,0,1,0,1,77,0,0.284,0
1,3093.0,3,5,0,0,212,1,0.004,0
3,11353.0,0,2,0,0,77,0,0.196,0
1,3234.0,0,0,0,0,173,0,0.168,1
3,8562.0,0,3,0,0,193,0,0.298,0
5,14591.0,0,0,0,0,52,0,0.096,0
3,11334.0,1,1,0,1,78,0,0.593,0
2,4922.0,0,4,0,0,136,0,0.061,0
10,34002.0,0,4,0,0,84,0,0.209,0
2,4741.0,0,2,0,0,179,1,0.12,0
8,20041.0,1,4,0,0,100,0,0.296,1
2,7279.0,0,2,0,0,2,0,0.084,0
1,3589.0,0,0,0,0,146,0,0.403,0
2,4014.0,0,1,0,0,47,0,0.048,0
1,4431.0,0,3,0,0,19,0,0.305,0
1,3617.0,0,5,0,0,45,0,0.346,0
6,21750.0,0,3,0,0,80,0,0.1,0
3,11243.0,0,1,0,0,78,0,0.093,0
1,3294.0,0,2,0,0,79,1,0.173,0
2,7067.0,0,3,0,0,94,0,0.103,0
2,5331.0,0,0,0,0,74,1,0.253,1
2,5023.0,0,1,0,0,169,0,0.103,0
2,7134.0,3,5,0,0,46,0,0.292,1
1,4253.0,2,7,0,0,93,1,0.085,1
5,20554.0,0,1,0,0,40,0,0.128,0
1,4582.0,0,0,0,0,154,0,0.122,0
6,14415.0,0,1,0,0,197,1,0.247,0
1,4070.0,0,1,0,0,91,0,0.171,0
8,28871.0,0,1,0,0,231,0,0.246,0
1,5062.0,2,2,0,0,28,0,0.157,0
3,8373.0,0,3,0,0,20,0,0.158,0
1,4011.0,1,6,0,0,1,0,0.086,0
2,5656.0,0,1,0,0,216,0,0.082,0
2,4160.0,0,0,0,0,94,0,0.314,0
7,26649.0,0,2,0,0,303,0,0.341,0
3,8421.0,1,5,0,0,77,0,0.151,0
3,8336.0,0,0,0,0,19,0,0.166,0
6,20436.0,2,4,0,0,44,0,0.247,1
2,6670.0,1,5,0,0,119,0,0.295,0
4,13200.0,1,3,0,0,7,0,0.156,0
3,11976.0,0,5,0,0,95,0,0.297,0
1,3143.0,2,3,0,0,186,0,0.314,0
1,4064.0,0,4,1,0,207,0,0.293,0
3,8676.0,1,3,1,0,38,0,0.101,0
2,7398.0,0,2,0,1,131,0,0.057,0
2,4779.0,0,0,1,0,104,0,0.373,0
7,23588.0,1,2,0,0,146,0,0.289,0
1,3311.0,0,2,0,0,50,0,0.206,0
7,25884.0,2,5,0,0,43,1,0.082,1
1,2117.0,0,0,0,0,145,0,0.239,0
3,9789.0,0,2,0,0,110,0,0.134,0
2,5988.0,1,3,0,0,203,0,0.06,0
1,3881.0,0,3,0,0,95,0,0.092,0
3,9410.0,0,5,0,0,22,0,0.404,0
6,20466.0,0,5,0,0,67,0,0.164,1
2,8014.0,1,1,0,0,79,0,0.287,0
3,12388.0,0,0,0,0,367,0,0.07,0
